t,Surface,vessel,distance,input,POI
180,41.70,6,0,40,92.98
1,38.09,6,1,40,38.14
2,38.48,6,1,40,39.31
3,38.74,6,1,40,40.48
4,38.94,6,1,40,41.66
5,39.11,6,1,40,42.83
6,39.25,6,1,40,43.98
7,39.37,6,1,40,45.10
8,39.49,6,1,40,46.18
9,39.59,6,1,40,47.23
10,39.68,6,1,40,48.25
11,39.76,6,1,40,49.23
12,39.84,6,1,40,50.18
13,39.91,6,1,40,51.09
14,39.98,6,1,40,51.98
15,40.04,6,1,40,52.83
16,40.10,6,1,40,53.65
17,40.16,6,1,40,54.45
18,40.21,6,1,40,55.23
19,40.26,6,1,40,55.97
20,40.31,6,1,40,56.70
21,40.36,6,1,40,57.41
22,40.41,6,1,40,58.09
23,40.45,6,1,40,58.75
24,40.49,6,1,40,59.40
25,40.53,6,1,40,60.03
26,40.57,6,1,40,60.64
27,40.61,6,1,40,61.24
28,40.64,6,1,40,61.82
29,40.68,6,1,40,62.38
30,40.71,6,1,40,62.94
31,40.74,6,1,40,63.48
32,40.77,6,1,40,64.00
33,40.80,6,1,40,64.52
34,40.83,6,1,40,65.02
35,40.86,6,1,40,65.52
36,40.89,6,1,40,66.00
37,40.92,6,1,40,66.47
38,40.95,6,1,40,66.93
39,40.97,6,1,40,67.38
40,41.00,6,1,40,67.83
41,41.02,6,1,40,68.26
42,41.05,6,1,40,68.69
43,41.07,6,1,40,69.10
44,41.09,6,1,40,69.51
45,41.12,6,1,40,69.92
46,41.14,6,1,40,70.31
47,41.16,6,1,40,70.70
48,41.18,6,1,40,71.08
49,41.20,6,1,40,71.46
50,41.22,6,1,40,71.83
51,41.24,6,1,40,72.19
52,41.26,6,1,40,72.54
53,41.28,6,1,40,72.89
54,41.30,6,1,40,73.24
55,41.32,6,1,40,73.58
56,41.34,6,1,40,73.91
57,41.36,6,1,40,74.24
58,41.37,6,1,40,74.56
59,41.39,6,1,40,74.88
60,41.41,6,1,40,75.19
61,41.43,6,1,40,75.50
62,41.44,6,1,40,75.81
63,41.46,6,1,40,76.11
64,41.47,6,1,40,76.40
65,41.49,6,1,40,76.70
66,41.51,6,1,40,76.98
67,41.52,6,1,40,77.27
68,41.54,6,1,40,77.55
69,41.55,6,1,40,77.82
70,41.57,6,1,40,78.10
71,41.58,6,1,40,78.36
72,41.59,6,1,40,78.63
73,41.61,6,1,40,78.89
74,41.62,6,1,40,79.15
75,41.64,6,1,40,79.41
76,41.65,6,1,40,79.66
77,41.66,6,1,40,79.91
78,41.68,6,1,40,80.15
79,41.69,6,1,40,80.39
80,41.70,6,1,40,80.63
81,41.71,6,1,40,80.87
82,41.73,6,1,40,81.11
83,41.74,6,1,40,81.34
84,41.75,6,1,40,81.57
85,41.76,6,1,40,81.79
86,41.77,6,1,40,82.02
87,41.79,6,1,40,82.24
88,41.80,6,1,40,82.46
89,41.81,6,1,40,82.67
90,41.82,6,1,40,82.89
91,41.83,6,1,40,83.10
92,41.84,6,1,40,83.31
93,41.85,6,1,40,83.51
94,41.86,6,1,40,83.72
95,41.87,6,1,40,83.92
96,41.88,6,1,40,84.12
97,41.89,6,1,40,84.32
98,41.91,6,1,40,84.51
99,41.92,6,1,40,84.71
100,41.93,6,1,40,84.90
101,41.94,6,1,40,85.09
102,41.94,6,1,40,85.28
103,41.95,6,1,40,85.47
104,41.96,6,1,40,85.65
105,41.97,6,1,40,85.83
106,41.98,6,1,40,86.01
107,41.99,6,1,40,86.19
108,42.00,6,1,40,86.37
109,42.01,6,1,40,86.55
110,42.02,6,1,40,86.72
111,42.03,6,1,40,86.89
112,42.04,6,1,40,87.06
113,42.05,6,1,40,87.23
114,42.06,6,1,40,87.40
115,42.06,6,1,40,87.57
116,42.07,6,1,40,87.73
117,42.08,6,1,40,87.89
118,42.09,6,1,40,88.06
119,42.10,6,1,40,88.22
120,42.11,6,1,40,88.38
121,42.11,6,1,40,88.53
122,42.12,6,1,40,88.69
123,42.13,6,1,40,88.84
124,42.14,6,1,40,89.00
125,42.15,6,1,40,89.15
126,42.15,6,1,40,89.30
127,42.16,6,1,40,89.45
128,42.17,6,1,40,89.60
129,42.18,6,1,40,89.74
130,42.18,6,1,40,89.89
131,42.19,6,1,40,90.03
132,42.20,6,1,40,90.18
133,42.21,6,1,40,90.32
134,42.21,6,1,40,90.46
135,42.22,6,1,40,90.60
136,42.23,6,1,40,90.74
137,42.23,6,1,40,90.88
138,42.24,6,1,40,91.01
139,42.25,6,1,40,91.15
140,42.25,6,1,40,91.28
141,42.26,6,1,40,91.41
142,42.27,6,1,40,91.55
143,42.28,6,1,40,91.68
144,42.28,6,1,40,91.81
145,42.29,6,1,40,91.94
146,42.29,6,1,40,92.06
147,42.30,6,1,40,92.19
148,42.31,6,1,40,92.32
149,42.31,6,1,40,92.44
150,42.32,6,1,40,92.57
151,42.33,6,1,40,92.69
152,42.33,6,1,40,92.81
153,42.34,6,1,40,92.93
154,42.35,6,1,40,93.05
155,42.35,6,1,40,93.17
156,42.36,6,1,40,93.29
157,42.36,6,1,40,93.41
158,42.37,6,1,40,93.53
159,42.38,6,1,40,93.64
160,42.38,6,1,40,93.76
161,42.39,6,1,40,93.87
162,42.39,6,1,40,93.99
163,42.40,6,1,40,94.10
164,42.40,6,1,40,94.21
165,42.41,6,1,40,94.32
166,42.42,6,1,40,94.43
167,42.42,6,1,40,94.54
168,42.43,6,1,40,94.65
169,42.43,6,1,40,94.76
170,42.44,6,1,40,94.86
171,42.44,6,1,40,94.97
172,42.45,6,1,40,95.08
173,42.45,6,1,40,95.18
174,42.46,6,1,40,95.29
175,42.46,6,1,40,95.39
176,42.47,6,1,40,95.49
177,42.47,6,1,40,95.59
178,42.48,6,1,40,95.70
179,42.49,6,1,40,95.80
180,42.49,6,1,40,95.90
1.00,37.59,7,0,40,37.76
2.00,37.82,7,0,40,38.52
3.00,37.99,7,0,40,39.29
4.00,38.12,7,0,40,40.06
5.00,38.23,7,0,40,40.83
6.00,38.33,7,0,40,41.60
7.00,38.41,7,0,40,42.36
8.00,38.49,7,0,40,43.11
9.00,38.56,7,0,40,43.85
10.00,38.62,7,0,40,44.58
11.00,38.68,7,0,40,45.29
12.00,38.74,7,0,40,45.99
13.00,38.79,7,0,40,46.67
14.00,38.84,7,0,40,47.34
15.00,38.89,7,0,40,47.99
16.00,38.93,7,0,40,48.63
17.00,38.98,7,0,40,49.26
18.00,39.02,7,0,40,49.87
19.00,39.05,7,0,40,50.46
20.00,39.09,7,0,40,51.05
21.00,39.13,7,0,40,51.62
22.00,39.16,7,0,40,52.17
23.00,39.19,7,0,40,52.72
24.00,39.23,7,0,40,53.25
25.00,39.26,7,0,40,53.78
26.00,39.29,7,0,40,54.29
27.00,39.31,7,0,40,54.79
28.00,39.34,7,0,40,55.28
29.00,39.37,7,0,40,55.76
30.00,39.40,7,0,40,56.23
31.00,39.42,7,0,40,56.69
32.00,39.45,7,0,40,57.15
33.00,39.47,7,0,40,57.59
34.00,39.49,7,0,40,58.03
35.00,39.52,7,0,40,58.46
36.00,39.54,7,0,40,58.88
37.00,39.56,7,0,40,59.29
38.00,39.58,7,0,40,59.70
39.00,39.60,7,0,40,60.10
40.00,39.62,7,0,40,60.49
41.00,39.64,7,0,40,60.88
42.00,39.66,7,0,40,61.26
43.00,39.68,7,0,40,61.63
44.00,39.70,7,0,40,62.00
45.00,39.72,7,0,40,62.36
46.00,39.74,7,0,40,62.71
47.00,39.75,7,0,40,63.06
48.00,39.77,7,0,40,63.41
49.00,39.79,7,0,40,63.75
50.00,39.81,7,0,40,64.08
51.00,39.82,7,0,40,64.41
52.00,39.84,7,0,40,64.73
53.00,39.85,7,0,40,65.05
54.00,39.87,7,0,40,65.37
55.00,39.88,7,0,40,65.68
56.00,39.90,7,0,40,65.99
57.00,39.91,7,0,40,66.29
58.00,39.93,7,0,40,66.59
59.00,39.94,7,0,40,66.88
60.00,39.96,7,0,40,67.17
61.00,39.97,7,0,40,67.46
62.00,39.98,7,0,40,67.74
63.00,40.00,7,0,40,68.02
64.00,40.01,7,0,40,68.29
65.00,40.02,7,0,40,68.56
66.00,40.04,7,0,40,68.83
67.00,40.05,7,0,40,69.10
68.00,40.06,7,0,40,69.36
69.00,40.07,7,0,40,69.62
70.00,40.09,7,0,40,69.87
71.00,40.10,7,0,40,70.13
72.00,40.11,7,0,40,70.37
73.00,40.12,7,0,40,70.62
74.00,40.13,7,0,40,70.86
75.00,40.14,7,0,40,71.10
76.00,40.15,7,0,40,71.34
77.00,40.17,7,0,40,71.58
78.00,40.18,7,0,40,71.81
79.00,40.19,7,0,40,72.04
80.00,40.20,7,0,40,72.27
81.00,40.21,7,0,40,72.49
82.00,40.22,7,0,40,72.71
83.00,40.23,7,0,40,72.93
84.00,40.24,7,0,40,73.15
85.00,40.25,7,0,40,73.37
86.00,40.26,7,0,40,73.58
87.00,40.27,7,0,40,73.79
88.00,40.28,7,0,40,74.00
89.00,40.29,7,0,40,74.21
90.00,40.30,7,0,40,74.41
91.00,40.31,7,0,40,74.61
92.00,40.32,7,0,40,74.81
93.00,40.32,7,0,40,75.01
94.00,40.33,7,0,40,75.21
95.00,40.34,7,0,40,75.40
96.00,40.35,7,0,40,75.59
97.00,40.36,7,0,40,75.78
98.00,40.37,7,0,40,75.97
99.00,40.38,7,0,40,76.16
100.00,40.38,7,0,40,76.34
101.00,40.39,7,0,40,76.53
102.00,40.40,7,0,40,76.71
103.00,40.41,7,0,40,76.89
104.00,40.42,7,0,40,77.06
105.00,40.43,7,0,40,77.24
106.00,40.43,7,0,40,77.42
107.00,40.44,7,0,40,77.59
108.00,40.45,7,0,40,77.76
109.00,40.46,7,0,40,77.93
110.00,40.46,7,0,40,78.10
111.00,40.47,7,0,40,78.27
112.00,40.48,7,0,40,78.43
113.00,40.49,7,0,40,78.59
114.00,40.49,7,0,40,78.76
115.00,40.50,7,0,40,78.92
116.00,40.51,7,0,40,79.08
117.00,40.52,7,0,40,79.24
118.00,40.52,7,0,40,79.39
119.00,40.53,7,0,40,79.55
120.00,40.54,7,0,40,79.70
121.00,40.54,7,0,40,79.86
122.00,40.55,7,0,40,80.01
123.00,40.56,7,0,40,80.16
124.00,40.56,7,0,40,80.31
125.00,40.57,7,0,40,80.46
126.00,40.58,7,0,40,80.60
127.00,40.58,7,0,40,80.75
128.00,40.59,7,0,40,80.89
129.00,40.60,7,0,40,81.03
130.00,40.60,7,0,40,81.18
131.00,40.61,7,0,40,81.32
132.00,40.62,7,0,40,81.46
133.00,40.62,7,0,40,81.60
134.00,40.63,7,0,40,81.73
135.00,40.63,7,0,40,81.87
136.00,40.64,7,0,40,82.00
137.00,40.65,7,0,40,82.14
138.00,40.65,7,0,40,82.27
139.00,40.66,7,0,40,82.40
140.00,40.66,7,0,40,82.54
141.00,40.67,7,0,40,82.67
142.00,40.67,7,0,40,82.79
143.00,40.68,7,0,40,82.92
144.00,40.69,7,0,40,83.05
145.00,40.69,7,0,40,83.18
146.00,40.70,7,0,40,83.30
147.00,40.70,7,0,40,83.43
148.00,40.71,7,0,40,83.55
149.00,40.71,7,0,40,83.67
150.00,40.72,7,0,40,83.79
151.00,40.72,7,0,40,83.91
152.00,40.73,7,0,40,84.03
153.00,40.73,7,0,40,84.15
154.00,40.74,7,0,40,84.27
155.00,40.75,7,0,40,84.39
156.00,40.75,7,0,40,84.50
157.00,40.76,7,0,40,84.62
158.00,40.76,7,0,40,84.73
159.00,40.77,7,0,40,84.85
160.00,40.77,7,0,40,84.96
161.00,40.78,7,0,40,85.07
162.00,40.78,7,0,40,85.18
163.00,40.79,7,0,40,85.29
164.00,40.79,7,0,40,85.40
165.00,40.79,7,0,40,85.51
166.00,40.80,7,0,40,85.62
167.00,40.80,7,0,40,85.73
168.00,40.81,7,0,40,85.84
169.00,40.81,7,0,40,85.94
170.00,40.82,7,0,40,86.05
171.00,40.82,7,0,40,86.15
172.00,40.83,7,0,40,86.26
173.00,40.83,7,0,40,86.36
174.00,40.84,7,0,40,86.46
175.00,40.84,7,0,40,86.56
176.00,40.85,7,0,40,86.66
177.00,40.85,7,0,40,86.76
178.00,40.85,7,0,40,86.86
179.00,40.86,7,0,40,86.96
180.00,40.86,7,0,40,87.06
1,37.51,7,1,40,37.68
2,37.72,7,1,40,38.37
3,37.86,7,1,40,39.06
4,37.98,7,1,40,39.76
5,38.09,7,1,40,40.45
6,38.17,7,1,40,41.15
7,38.25,7,1,40,41.84
8,38.32,7,1,40,42.52
9,38.39,7,1,40,43.19
10,38.45,7,1,40,43.85
11,38.50,7,1,40,44.50
12,38.55,7,1,40,45.14
13,38.60,7,1,40,45.76
14,38.65,7,1,40,46.37
15,38.69,7,1,40,46.97
16,38.73,7,1,40,47.55
17,38.77,7,1,40,48.12
18,38.81,7,1,40,48.68
19,38.85,7,1,40,49.22
20,38.88,7,1,40,49.75
21,38.91,7,1,40,50.27
22,38.94,7,1,40,50.78
23,38.97,7,1,40,51.28
24,39.00,7,1,40,51.76
25,39.03,7,1,40,52.24
26,39.06,7,1,40,52.70
27,39.09,7,1,40,53.16
28,39.11,7,1,40,53.61
29,39.14,7,1,40,54.04
30,39.16,7,1,40,54.47
31,39.18,7,1,40,54.89
32,39.21,7,1,40,55.30
33,39.23,7,1,40,55.71
34,39.25,7,1,40,56.10
35,39.27,7,1,40,56.49
36,39.29,7,1,40,56.87
37,39.31,7,1,40,57.25
38,39.33,7,1,40,57.61
39,39.35,7,1,40,57.97
40,39.37,7,1,40,58.33
41,39.39,7,1,40,58.68
42,39.40,7,1,40,59.02
43,39.42,7,1,40,59.35
44,39.44,7,1,40,59.69
45,39.45,7,1,40,60.01
46,39.47,7,1,40,60.33
47,39.49,7,1,40,60.65
48,39.50,7,1,40,60.96
49,39.52,7,1,40,61.26
50,39.53,7,1,40,61.56
51,39.55,7,1,40,61.86
52,39.56,7,1,40,62.15
53,39.58,7,1,40,62.43
54,39.59,7,1,40,62.72
55,39.60,7,1,40,63.00
56,39.62,7,1,40,63.27
57,39.63,7,1,40,63.54
58,39.64,7,1,40,63.81
59,39.66,7,1,40,64.07
60,39.67,7,1,40,64.33
61,39.68,7,1,40,64.58
62,39.69,7,1,40,64.84
63,39.70,7,1,40,65.09
64,39.72,7,1,40,65.33
65,39.73,7,1,40,65.57
66,39.74,7,1,40,65.81
67,39.75,7,1,40,66.05
68,39.76,7,1,40,66.28
69,39.77,7,1,40,66.51
70,39.78,7,1,40,66.74
71,39.79,7,1,40,66.96
72,39.80,7,1,40,67.19
73,39.81,7,1,40,67.41
74,39.83,7,1,40,67.62
75,39.84,7,1,40,67.84
76,39.85,7,1,40,68.05
77,39.85,7,1,40,68.26
78,39.86,7,1,40,68.46
79,39.87,7,1,40,68.67
80,39.88,7,1,40,68.87
81,39.89,7,1,40,69.07
82,39.90,7,1,40,69.26
83,39.91,7,1,40,69.46
84,39.92,7,1,40,69.65
